Tipo;Categoría;Nombre;Dirección;C.Postal;Provincia;Municipio;Localidad;Nucleo;Teléfono 1;Teléfono 2;Teléfono 3;Fax;Email;web;Q Calidad
Restaurante / Bar;2;LA RESINERIA;C/ CINCO CAÑOS,, 2;40480;Segovia;Coca;COCA;COCA;921586534;921432342;921430604;;;;
Restaurante / Bar;2;PASAPÁN;Calle COLÓN 5;40001;Segovia;Segovia;SEGOVIA;SEGOVIA;678916778;;;;jr.represam@gmail.com;;
Restaurante / Bar;1;ASADOR DE PARQUESOL;MANUEL AZAÑA 21;47014;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983373094;615608089;;;;;
Restaurante / Bar;2;FUENTE DE LA TEJA;CARRETERA  DE MADRID  KM 223;42005;Soria;Soria;SORIA;SORIA;975222967;;;;;;
Restaurante;2;ASADOR SAN LORENZO;CTRA. POZA, 79 - 81;9007;Burgos;Burgos;BURGOS;BURGOS;947 474733;;;;;;
Restaurante / Bar;2;LA VIRGENCILLA;PLAZA VIRGENCILLA, Nº 3;9400;Burgos;Aranda de Duero;ARANDA DE DUERO;;947 507657;;;;;;
Restaurante / Bar;1;MESON CASTAÑONES;CUESTA  CASTAÑONES, 5;24003;León;León;LEON;LEON;652584565;;;;;;
Restaurante / Bar;1;MESÓN JULIO;CENTRO, S/N;42144;Soria;Casarejos;CASAREJOS;;975372073;;;;;;
Restaurante / Bar;1;CASA LUISON;Plaza PUERTA OBISPO, 18;24006;León;León;LEON;LEON;987254029;;;;;;
Restaurante / Cafetería;2;CAMPUS;Camino CAMINO DEL CEMENTERIO, S/N;47011;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983544502;;;;;;
Restaurante / Cafetería;1;AVENIDA DEL SOTILLO;AVDA. DEL SOTILLO, 1;40196;Segovia;Lastrilla (La);LASTRILLA (LA);LASTRILLA (LA);921445414;921435669;;;;;
Restaurante / Bar;1;FUENTES;CTRA. N. IV, KM. 96;40146;Segovia;Labajos;LABAJOS;LABAJOS;921190505;;;;;;
Restaurante / Bar;1;MESON MARCELINO;PLAZA DE LA CORREDERA, 4;40200;Segovia;Espinar (El);ESPINAR (EL);ESPINAR (EL);921182232;;;;;;
Restaurante;1;CASA FELIPE;Carretera  SORIA - PLASENCIA,  KM. 180;40160;Segovia;Torrecaballeros;TORRECABALLEROS;TORRECABALLEROS;921401171;609802388;;;;;
Restaurante / Bar;2;LANGA;Carretera MADRID - IRUN. KM, 201,600;40591;Segovia;Cerezo de Abajo;CEREZO DE ABAJO;CEREZO DE ABAJO;921557133;;;;;;
Restaurante / Bar;1;LA TABERNA DEL RANCHO;CTRA. SORIA - PLASENCIA, 25;40160;Segovia;Torrecaballeros;TORRECABALLEROS;TORRECABALLEROS;921401161;;;;;;
Restaurante / Bar;1;LA ANTIGUA VIÑA;CTRA. N. 1, KM. 130;40540;Segovia;Pradales;CARABIAS;;921534361;;;;;;
Restaurante;2;CASA PEPE'S;AVDA. MANUEL RIVERA, 16;34002;Palencia;Palencia;PALENCIA;PALENCIA;979100650;;;;;;
Restaurante / Cafetería;1;EPOCA;AVDA. E.LECLERC, 1 (CENTRO COMERCIAL E. LECLERC);37188;Salamanca;Carbajosa de la Sagrada;CARBAJOSA DE LA SAGRADA;CARBAJOSA DE LA SAGRADA;630791709;;;;;;
Restaurante / Bar;1;LA FRAGUA;REDONDA,63;37540;Salamanca;Fuenteguinaldo;FUENTEGUINALDO;FUENTEGUINALDO;66151260;;;;;;
Restaurante / Cafetería;2;AREA SUCO;CN.620, PK.54,500;34250;Palencia;Quintana del Puente;QUINTANA DEL PUENTE;QUINTANA DEL PUENTE;979792111;;;;fernando@hotelessuco.com;;
Restaurante / Cafetería;2;EL JARDÍN DE LA RIBERA;AVDA. PONCE DE LEÓN S/N;34005;Palencia;Palencia;PALENCIA;PALENCIA;979725300;979719334;;979710334;reysancho@iconet.es;htp:/palencia.com/guia/hoteles/reysancho;
Restaurante;1;PANS & COMPANY;Calle CALLE ANCHA 13;24001;León;León;LEON;LEON;629583018;;;;;;
Restaurante;1;LA TIZONA;Calle ORDOÑO IV EL MALO, 12;24003;León;León;LEON;LEON;987172790;;;;;;
Restaurante / Bar;1;LOBATO;REAL, 4;34240;Palencia;Baltanás;BALTANAS;BALTANAS;979/790141;979/790180;;;;;
Restaurante / Cafetería;1;MONGOGO;PLAZA PUERTA CASTILLO 5;24002;León;León;LEON;LEON;987792626;675737603;;;;;
Restaurante / Bar;1;MESON EL MILANO;SAN ANTONIO,16;37256;Salamanca;Milano (El);MILANO;MILANO;672052696;672052696;;;;;
Restaurante;1;REGGIO;AVDA GALICIA ESQUINA JUAN XXIII;24400;León;Ponferrada;PONFERRADA;PONFERRADA;688269232;;;;;;
Restaurante / Bar;1;EL PRADILLO;CTRA. NACIONAL 601;24227;León;Valdefresno;ARCAHUEJA;;987/269032;0987/269022;;;;;
Restaurante;1;EL CAFETÍN;Calle LA SAL 1;24003;León;León;LEON;LEON;987081358;;;;;;
Restaurante / Cafetería;1;MESÓN LAS VAGONETAS;Carretera GENERAL,   LLAMA DE COLLE 18;24858;León;Boñar;LLAMA;LLAMA;616881790;;;;;;
Restaurante / Cafetería;2;DE LEON;CTRA PALANQUINOS, 15;24200;León;Valencia de Don Juan;VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;987752274;;;;;;
Restaurante / Cafetería;2;LA ENCOMIENDA;CALLE ALVAREZ VEGA, 30;24286;León;Hospital de Órbigo;HOSPITAL DE ORBIGO;HOSPITAL DE ORBIGO;987388211;;;;;;
Restaurante / Bar;1;LA CASONA;AVDA. CONSTITUCIÓN, 103;24600;León;Pola de Gordón (La);POLA DE GORDON (LA);POLA DE GORDON (LA);689109287;;;;;;
Restaurante / Bar;1;CASA SENEN;CALLE REAL, 1;24607;León;Pola de Gordón (La);VEGA DE GORDON;VEGA DE GORDON;987586222;;;;;;
Restaurante / Bar;1;CRISTOBAL;CTRA. N. 1, KM. 130;40540;Segovia;Pradales;CARABIAS;CARABIAS;921121291;;;;;;
Restaurante / Bar;1;EL PANADERO;C/ CONDE DE  SEPULVEDA, 4;40300;Segovia;Sepúlveda;SEPULVEDA;SEPULVEDA;921540520;921540813;;;;ww.vadodelduraton.com/reservas.asp;
Restaurante / Bar;2;EL  PUCHERO;Calle INES LOZANO, 1;40450;Segovia;Nava de la Asunción;NAVA DE LA ASUNCION;NAVA DE LA ASUNCION;639168894;921589914;;;;;
Restaurante;1;GINOS;PASEO DE LA ESTACION,S/N (CENTRO COMERCIAL VIALIA);37004;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923251313;;;;;;
Restaurante;2;HOSTERIA DEL COMERCIO LA FONDA (BAJA TEMPORAL);C/ PRINCIPAL DE LA MORERIA, Nº 2;5200;Ávila;Arévalo;AREVALO;AREVALO;920300042;;;;;;
Restaurante / Bar;1;CASA GATO;CALLE EL FOYO,2;24540;León;Cacabelos;CACABELOS;;987547200;;;;;;
Restaurante;1;EL PLATA;DERECHA AL COSO, 22;47300;Valladolid;Peñafiel;PEÑAFIEL;PEÑAFIEL;983881370;605251886;;;;;
Restaurante / Bar;2;LA PARRILLA DEL ESCUDERO;PLAZA ESPAÑA, Nº 7;34210;Palencia;Dueñas;DUEÑAS;DUEÑAS;979780152;;;;;;
Restaurante / Bar;1;ETOILE;PLAZA MAYOR, 18;9250;Burgos;Belorado;BELORADO;BELORADO;947580041;677811847;;;;;
Restaurante;1;EL JARDIN DE ESTAMBUL;MACIAS PICAVEA 2;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;9833954-58;666505382;;;;;
Restaurante / Bar;1;LA LAGUNA;Carretera DE FUENTEPELAYO, S/N;40340;Segovia;Aguilafuente;AGUILAFUENTE;*DISEMINADO*;921572348;;;;;;
Restaurante;1;LOS CANDILES;C/ PEDRO LAGASCA, Nº 5;5001;Ávila;Ávila;AVILA;AVILA;920213102;635870903;;;;;
Restaurante / Bar;2;TABERNA GIRASOL;C/ ISABEL LA CATOLICA, 1;40001;Segovia;Segovia;SEGOVIA;SEGOVIA;921461751;921460366;;;;;
Restaurante / Bar;1;LA HUERTA DE SAN LORENZO;C/ SAN VICENTE EL REAL, 27;40003;Segovia;Segovia;SEGOVIA;SEGOVIA;921443225;609167225;;;;;
Restaurante / Cafetería;2;FOSTER'S HOLLYWOOD SEGOVIA;EZEQUIEL GONZALEZ, 39;40002;Segovia;Segovia;SEGOVIA;SEGOVIA;921412426;921412973;;;;;
Restaurante / Bar;2;LA POSADA DUCAL;C/ LA CAVA, 1;9410;Burgos;Peñaranda de Duero;PEÑARANDA DE DUERO;PEÑARANDA DE DUERO;947 552347;;;;;;
Restaurante;2;RINCON DE LA MERCED;C/ MERCED, 13;9004;Burgos;Burgos;BURGOS;BURGOS;947 479900;;;;;;
Restaurante / Bar;1;MESON VENTURA;PLAZA MAYOR, 12;37777;Salamanca;Sorihuela;SORIHUELA;SORIHUELA;620674035;;;;;;
Restaurante / Cafetería;1;EL PARQUE;PASEO DE CANALEJAS,10;37001;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923266859;;;;;;
Restaurante / Bar;1;AZÚL;PZA/SANCHO GARCIA, 12;9560;Burgos;Espinosa de los Monteros;ESPINOSA DE LOS MONTEROS;ESPINOSA DE LOS MONTEROS;647964512;647964513;;;;;
Restaurante / Bar;1;EL PEÑON;CTRA. MADRID-LA CORUÑA, KM. 82;40150;Segovia;Villacastín;VILLACASTIN;VILLACASTIN;921198062;;;;;;
Restaurante / Bar;1;CENTRAL;Avenida ASTORGA, 85;24198;León;Valverde de la Virgen;VIRGEN DEL CAMINO (LA);VIRGEN DEL CAMINO (LA);619031656;;;;hospederiasleonesas@hotmail.com;;
Restaurante / Bar;2;LAS MORADAS DE SIMANCAS;LUIS ANTONIO CONDE, 3;47130;Valladolid;Simancas;SIMANCAS;SIMANCAS;983590016;;;983592018;informacion@lasmoradasdesimancas.com;www.lasmoradasdesimancas.com;
Restaurante / Bar;1;EL PORVENIR;CALVO SOTELO,6;37630;Salamanca;Cabrillas;CABRILLAS;;923446007;;;;;;
Restaurante / Bar;1;CAFÉ DE MAYTE;JOAQUIN COSTA, 14;37007;Salamanca;Salamanca;SALAMANCA;SALAMANCA;606398855;;;;a.guarani@hotmail.com;;
Restaurante / Bar;2;LA POSADA DEL PUERTO;SOLANA, 4;42172;Soria;Oncala;ONCALA;ONCALA;975381088;655903615;;;restauranteposadadelpuerto@gmail.com;;
Restaurante / Bar;1;EL ARCO;;9146;Burgos;Valle de Sedano;PESQUERA DE EBRO;;947 571378;;;;;;
Restaurante;2;LA RUA;C/ RUA DE LOS FRANCOS, 21;49190;Zamora;Zamora;ZAMORA;ZAMORA;980534024;;;;;;
Restaurante / Bar;2;REINA ISABEL;PASEO DE LA ESTACIÓN, Nº 17;5001;Ávila;Ávila;AVILA;AVILA;920251022;;;920251173;hotel@reinaisabel.com;www.reinaisabel.com;
Restaurante;1;ROSI;PLAZA DEL CAMPILLO, Nº 22;5600;Ávila;Barco de Ávila (El);BARCO DE AVILA (EL);;920340055;;;;;;
Restaurante / Bar;2;EL HORREO DEL TÍO FAICO;Avenida CONSTITUCIÓN 58;24210;León;Mansilla de las Mulas;MANSILLA DE LAS MULAS;MANSILLA DE LAS MULAS;987000000;;;;;;
Restaurante / Bar;1;MESÓN JUAN DE YEPES;C/ CORRALADA, Nº 5;5310;Ávila;Fontiveros;FONTIVEROS;;696622189;920245071;;;;;
Restaurante / Bar;1;CANTAREROS;Calle SANTA ANA 26;24003;León;León;LEON;LEON;987202080;;;;;;
Restaurante / Bar;1;LA PANOYA;CAMINO DE LOS COLEGIOS, 6;24123;León;Carrocera;OTERO DE LAS DUEÑAS;;987581100;;;;;;
Restaurante / Bar;2;TIRSO DE MOLINA;PALACIO, 1;42200;Soria;Almazán;ALMAZAN;ALMAZAN;975300416;;;;;;
Restaurante / Cafetería;1;LOS MUELLES;TERMINAL DE MERCANCIAS - CARRETERA LOS MUELLES;24404;León;Ponferrada;PONFERRADA;PONFERRADA;987456153;697456153;;;sary_lary@hotmail.com;;
Restaurante / Bar;1;LAS FRANCESAS;C/ ANTONIO BACIERO, S/N;9400;Burgos;Aranda de Duero;ARANDA DE DUERO;;947 505030;;;;;;
Restaurante / Bar;1;LA  COCINA DE MARIA;ALMAZAN, 9;42004;Soria;Soria;SORIA;SORIA;975223509;646865432;;;;;
Restaurante / Cafetería;2;HERMANOS SANCHEZ;CARRETERA DE LEDESMA,12;37115;Salamanca;Valverdón;VALVERDON;VALVERDON;923321217;923321218;;;;;
Restaurante / Bar;1;LOS PERALES;PLAZA MAYOR, 25;49523;Zamora;San Vitero;SAN VITERO;SAN VITERO;980681437;652533377;;;;;
Restaurante / Bar;2;MONTAÑA PALENTINA;AVDA. DE ASTURIAS, Nº 150;34880;Palencia;Guardo;GUARDO;GUARDO;979851520;;;;;;
Restaurante / Bar;1;MESON OESTE;AGUSTIN DEL CAÑIZO, 1;37007;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923225057;;;;;;
Restaurante;1;MESÓN MARCELINO;MAYOR, 77;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);;975341249;;;;;;
Restaurante / Bar;2;PRADO MARINA;CTRA/VALLADOLID, 36;9400;Burgos;Aranda de Duero;ARANDA DE DUERO;ARANDA DE DUERO;652524103;;;;;;
Restaurante / Bar;1;VICENTA;CTRA. DE LEDESMA,8;37115;Salamanca;Valverdón;VALVERDON;VALVERDON;923321219;;;;tmcpedraz@ole.com;;
Restaurante / Bar;1;LAMAS;CARRETERA DE LEDESMA,1;37115;Salamanca;Valverdón;VALVERDON;VALVERDON;923321025;;;;;;
Restaurante / Bar;2;LA BODEGA DEL CANAL;PASEO DEL CANAL, Nº 13;34190;Palencia;Villamuriel de Cerrato;VILLAMURIEL DE CERRATO;VILLAMURIEL DE CERRATO;979 77 81 83;;;;;;
Restaurante / Bar;1;EL COSSIO RESTAURANTE ASADOR;CARRETERA DE MADRID, KM. 168;47250;Valladolid;Mojados;MOJADOS;MOJADOS;983607877;;;;;;
Restaurante / Bar;1;BAHIA PIRATA;AVDA. LA BAÑEZA, 18;24350;León;Villarejo de Órbigo;VEGUELLINA DE ORBIGO;VEGUELLINA DE ORBIGO;987376391;;;;;;
Restaurante;2;EN LA PARRA;SAN PABLO,66-80;37001;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923064783;;;;;www.restaurantevictorgutierrez.com;
Restaurante / Bar;1;EL CANTARICO;REAL, 4;42138;Soria;Borobia;BOROBIA;;976646337;;;;;;
Restaurante / Bar;1;LA ANDALUZA LOW COST;RUEDA, CARRETERA, 184;47008;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983246278;;;;;;
Restaurante / Cafetería;3;CASINO DEL TORMES;LA PESCA, Nº 5;37008;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923281628;;;;;;
Restaurante / Bar;1;DON JUAN (CERRADO TEMPORALMENTE);CTRA. MAYORGA ASTORGA, KM 14,6;24207;León;Matanza;ZALAMILLAS;ZALAMILLAS;987758883;;;;;;
Restaurante / Bar;1;MESÓN HINOJAL;FONTANILLA, Nº 2;5633;Ávila;San Juan de Gredos;NAVACEPEDA DE TORMES;NAVACEPEDA DE TORMES;920349117;;;;;;
Restaurante / Cafetería;2;EL BOMBA;AVDA. VALLADOLID, 131;42330;Soria;San Esteban de Gormaz;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ;975350059;;;;;;
Restaurante;1;BEGOÑA;A;24915;León;Posada de Valdeón;POSADA DE VALDEON;POSADA DE VALDEON;987740516;;;;;;
Restaurante / Bar;1;CH LAS PINTAS;;24990;León;Crémenes;SALAS (LAS);;987710833;987710845;;;;;
Restaurante / Bar;1;AREÑOS;AVDA. AREÑOS, S/N;34886;Palencia;Velilla del Río Carrión;VELILLA DEL RIO CARRION;;979861203;;;;;;
Restaurante / Bar;2;FOGON DEL AZOGUE;C/ SAN JUSTO Y PASTOR Nº 10;40300;Segovia;Sepúlveda;SEPULVEDA;SEPULVEDA;921540813;629087374;;;;;
Restaurante / Bar;1;MONTESOL;CTRA. MADRID LA CORUÑA, KM. 79,500;40151;Segovia;Ituero y Lama;ITUERO Y LAMA;ITUERO Y LAMA;921198023;;;;;;
Restaurante / Bar;1;PINARES;CL/CONDE JORDANA, 26;9670;Burgos;Quintanar de la Sierra;QUINTANAR DE LA SIERRA;QUINTANAR DE LA SIERRA;665645879;637998099;;;maria_h_83@hotmail.com;;
Restaurante / Bar;1;ROBER;AVDA MANUEL NUÑEZ PEREZ, 9;24388;León;Benuza;SIGUEYA;;987452528;;;;;;
Restaurante / Bar;3;POSADA QUINTA DE SAN JOSE;AVDA. CASTILLA Y LEÓN, Nº 82;5440;Ávila;Piedralaves;PIEDRALAVES;PIEDRALAVES;91 8665511;667707886;;;;;
Restaurante / Bar;1;RINCÓN DE CHAVES;C/ ARROYO Nº 15;5633;Ávila;San Juan de Gredos;NAVACEPEDA DE TORMES;;920349266;;;;;;
Restaurante / Bar;2;RIVAS;GOMEZ MATEOS,19;37170;Salamanca;Vega de Tirados;VEGA DE TIRADOS;VEGA DE TIRADOS;923320471;660040080;;;;www.restauranterivas.com;
Restaurante / Bar;2;LARUAL;ARENAL, 76;9200;Burgos;Miranda de Ebro;MIRANDA DE EBRO;;947 335380;;;;;;
Restaurante / Bar;2;EL RINCON DEL CERRATO;POL. VALLE DEL CERRATO, PARC. 111;34200;Palencia;Venta de Baños;VENTA DE BAÑOS;VENTA DE BAÑOS;979772274;;;;;;
Restaurante / Cafetería;2;TEMPLE PONFERRADA;AVDA PORTUGAL 2;24400;León;Ponferrada;PONFERRADA;PONFERRADA;987411058;;;;;;
Restaurante / Cafetería;3;CASINO;Pº DEL ESPOLON, 26 Y PLAZA MAYOR 31;9003;Burgos;Burgos;BURGOS;BURGOS;947 278156;;;;;;
Restaurante / Bar;1;EL CONVENTO DE FONCEBADON;TRAVESIA  CALLE REAL, S/N;24722;León;Santa Colomba de Somoza;FONCEBADON;;987691245;630146686;;;;;
Restaurante / Cafetería;1;MEDULIO;;24442;León;Carucedo;MEDULAS (LAS);;987/422833;987/422889;;987/422891;hotel@hotel-medulio.com;www.hotel-medulio.com;
Restaurante / Cafetería;1;CASA MOLI;CALLE PADRE ARINTERO;24001;León;León;LEON;;987235150;;;;;;
Restaurante / Bar;1;LOS CABALLEROS;C/ Imperial, 36;49341;Zamora;Muelas de los Caballeros;MUELAS DE LOS CABALLEROS;MUELAS DE LOS CABALLEROS;980625005;626722133;;;;;
Restaurante;1;CUEVA MIÑAMBRES;CALLE LAS CUEVAS, 29;24230;León;Valdevimbre;VALDEVIMBRE;VALDEVIMBRE;987304245;987304030;;;;;
Restaurante;1;CASA DEL HERRERO;CALLE BUENOS AIRES S/N;24721;León;Luyego;TABUYO DEL MONTE;;987630450;;;;;;
Restaurante / Bar;1;RANCHO CHICO III;OCTAVIO ALVAREZ CARBALLO, 18;24004;León;León;LEON;LEON;987260984;;;;;;
Restaurante / Bar;2;AS CALELLAS;CTRA. NAC VI, S/N;24523;León;Trabadelo;TRABADELO;TRABADELO;987566435;;;;;;
Restaurante / Bar;1;EL CONDE;C/ RAMON CARNICER, 5;24010;León;San Andrés del Rabanedo;TROBAJO DEL CAMINO;TROBAJO DEL CAMINO;987808028;;;;;;
Restaurante / Bar;2;HOSTERIA DE SAN MIGUEL;AVDA. DEL ARRABAL, Nº 31-33;34430;Palencia;Piña de Campos;PIÑA DE CAMPOS;;979153063;;;;;;
Restaurante / Bar;1;LOS CHAPAZALES;CALLE EL CERRADAL;24767;León;Santa Elena de Jamuz;JIMENEZ DE JAMUZ;;987664491;;;;;;
Restaurante / Bar;2;EL LLANO;CTRA. MADRID-LA CORUÑA, KM. 95;40146;Segovia;Labajos;LABAJOS;LABAJOS;921190554;656582626;;;;;
Restaurante;1;PEÑA ANGULO;BARRIO COZUELA, S/N;9588;Burgos;Valle de Mena;ANGULO;;947 565580;;;;;;
Restaurante / Cafetería;1;MARINES DE LERMA II;CTRA. MADRID-IRUN, KM. 203 (MARGEN IZQUIERDA);9340;Burgos;Villalmanzo;VILLALMANZO;VILLALMANZO;947 171030;947 170977;;;;;
Restaurante / Cafetería;1;MARINES DE LERMA I;CTRA. MADRID-IRUN, KM. 203 (MARGEN DERECHA);9390;Burgos;Villalmanzo;VILLALMANZO;VILLALMANZO;947 171030;;;;;;
Restaurante;3;POSADA FUENTE DE LA ACEÑA;CALLE DEL MOLINO, S/N;47350;Valladolid;Quintanilla de Onésimo;QUINTANILLA DE ONESIMO;*DISEMINADO*;983680910;983681182;;983680920;;;
Restaurante;1;ARANDANOS;SIERRA PAMBLEY, 10;24100;León;Villablino;VILLABLINO;VILLABLINO;987480396;;;;;;
Restaurante / Cafetería;2;TEMPLE PRADORREY;CTRAMADRIA CORUÑA KM;24714;León;Brazuelo;PRADORREY;;987616850;987615729;;;;;
Restaurante / Bar;1;EL HEREJE;RECOLETOS, ACERA, 13;47004;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983216200;983216210;;;tryp.recoletos@solmelia.com;;
Restaurante / Bar;1;CERES;PLAZA MAYOR, Nº 12;34220;Palencia;Magaz de Pisuerga;MAGAZ DE PISUERGA;MAGAZ DE PISUERGA;979784032;;;;;;
Restaurante / Bar;2;A MESA PUESTA;CUESTA DE SAN BLAS,14;37002;Salamanca;Salamanca;SALAMANCA;SALAMANCA;639954028;;;;;;
Restaurante / Bar;2;TIERRA DE LOBOS;C/ PADRE VICENTE SALGADO, S/N;49005;Zamora;Puebla de Sanabria;PUEBLA DE SANABRIA;PUEBLA DE SANABRIA;980620192;;;;;;
Restaurante / Cafetería / Bar;1;EL RINCON ARGENTINO;Avenida JUAN CARLOS I - C. COMERCIAL CARREFOUR - LOCAL 37B 45;5004;Ávila;Ávila;AVILA;AVILA;616882568;;;;;;
Restaurante;2;LE PETIT PRINCE;AVDA. PORTUGAL,79;37005;Salamanca;Salamanca;SALAMANCA;SALAMANCA;923240624;627476179;;;;;
Restaurante;1;EL PECADO;PLAZA POETA IGLESIAS, 12;37001;Salamanca;Salamanca;SALAMANCA;;923266558;;;;;;
Restaurante / Bar;1;EL RUEDO II - ESPAÑA;PLAZA MAYOR, 1;24320;León;Sahagún;SAHAGUN;SAHAGUN;987781834;987780075;;;info@restauranteelruedo.com;www.restauranteelruedo.com;
Restaurante / Bar;1;LA RINCONADA;C/ PRITANDA, 12;24836;León;Vegacervera;COLADILLA;COLADILLA;987578300;;;;;;
Restaurante / Bar;1;WALLABY;CALLE EL PINAR, 5;24195;León;Villaquilambre;VILLAOBISPO DE LAS REGUERAS;VILLAOBISPO DE LAS REGUERAS;987101820;;;;wallabyvillaobispo@gmail.com;;
Restaurante / Cafetería;2;LA VINICOLA;PLAZA DE LA HORTA, 1;49002;Zamora;Zamora;ZAMORA;ZAMORA;980508262;;;980533722;nhpalduero@nh-hoteles.es;www.nh-hoteles.com;
Restaurante / Bar;1;MESON TAURINO;PLAZA MAYOR,7;37610;Salamanca;Mogarraz;MOGARRAZ;;923418189;;;;;;
Restaurante / Bar;1;TABERNA DE LA VILLA;C/ CASTILLA, Nº 16;5230;Ávila;Navas del Marqués (Las);NAVAS DEL MARQUES (LAS);;918970189;;;;;;
Restaurante;1;GRANJA ESCUELA ARLANZON;CAMINO DE LOS MOLINOS, S/N;9199;Burgos;Arlanzón;ARLANZON;;947 421807;;;;;;
Restaurante / Bar;1;CERVECERIA GAMBRINUS;CL/SAN FRANCISCO, 31;9400;Burgos;Aranda de Duero;ARANDA DE DUERO;ARANDA DE DUERO;947513641;;;;elvivachapata@hotmail.com;;
Restaurante / Bar;1;FÁBRICA CABRERA;C/ MIRADOR DE GREDOS, Nº 13;5124;Ávila;Hoyocasero;HOYOCASERO;;920299741;;;;;;
Restaurante / Bar;1;JOSE LUIS;C/ BILBAO, 25;9540;Burgos;Trespaderne;TRESPADERNE;TRESPADERNE;947 307293;;;;;;
Restaurante / Bar;2;EL PARAJE DE SAYAGO;C/ JOSE LUIS GUTIERREZ, 4;49212;Zamora;Muga de Sayago;MUGA DE SAYAGO;MUGA DE SAYAGO;980617677;;;980617680;;;
Restaurante;2;LA CASA DE PIEDRA;Carretera DE HUSILLOS 3;34419;Palencia;Monzón de Campos;MONZON DE CAMPOS;MONZON DE CAMPOS;979808314;979700528;;;;;
Restaurante / Bar;1;AL-BALAT;C/ MAYOR, 21-25;37717;Salamanca;Vallejera de Riofrío;VALLEJERA DE RIOFRIO;VALLEJERA DE RIOFRIO;923423356;;;;;;
Restaurante / Bar;2;LA ARQUILLA;CALLE ESTEBAN CORRAL , 5;24600;León;Cistierna;CISTIERNA;;987701025;;;;;;
Restaurante / Bar;2;LAS TINAJAS;PLAZA DE LA CONSTITUCION, Nº 11;9195;Burgos;Villagonzalo Pedernales;VILLAGONZALO PEDERNALES;VILLAGONZALO PEDERNALES;660601890;;;;;;
Restaurante;2;LA CARCEL;PLAZA MAYOR Nº 6;34340;Palencia;Villada;VILLADA;VILLADA;979844016;;;;;;
Restaurante / Bar;1;HOSTELERA LA VIEJA CERVECERIA;PASEO EZEQUIEL GONZALEZ, 32;40002;Segovia;Segovia;SEGOVIA;;921434806;;;;;;
Restaurante / Bar;2;EL ROBLE;ARRIBES DEL DUERO,93, NAVE 1, P.I. EL MONTALVO I I;37008;Salamanca;Salamanca;SALAMANCA;;923120108;;;;;;
Restaurante;1;EL PALOMO;CALLE ESCALERILLA, 8;24003;León;León;LEON;LEON;987254225;;;;;;
Restaurante / Bar;2;LA SAL;SAN JOSÉ 23;47007;Valladolid;Valladolid;VALLADOLID;VALLADOLID;691521372;;;;admon@galeonbpo.com;;
Restaurante / Bar;1;OS-DA-MA;CRTA. ENCINAS, Nº 20;37330;Salamanca;Babilafuente;BABILAFUENTE;;923360915;;;;;;
Restaurante / Bar;1;TAJ MAHAL;AVDA. CONSTITUCION ESPAÑOLA, Nº 3;9007;Burgos;Burgos;BURGOS;BURGOS;947 236900;;;;;;
Restaurante / Cafetería;1;LA ESTACION;CTRA MATALLANA S/N, ESTACION DE AUTOBUSES;24200;León;Valencia de Don Juan;VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;987751529;;;;CAN_N_GO@HOTMAIL.COM;;
Restaurante;1;LA COCINA DE LOREN;C/ ALFONSO XIII, 22;37770;Salamanca;Guijuelo;GUIJUELO;GUIJUELO;627955984;;;;;;
Restaurante / Bar;1;EL MANANTIAL DE GREDOS;CARRETERA ARENAS, Nº 42;5416;Ávila;Arenal (El);ARENAL (EL);;920375066;;;;;;
Restaurante;2;LA POSADA;C/ SAN JUAN, Nº 25;5200;Ávila;Arévalo;AREVALO;;920300045;;;;;;
Restaurante / Bar;2;DUKE;FELIPE PRIETO Nº 8;34001;Palencia;Palencia;PALENCIA;PALENCIA;979752361;;;;;;
Restaurante / Bar;1;GURE TXOKO;PARCELA 12;24994;León;Burón;BURON;BURON;987/740262;;;;;;
Restaurante;2;LA ESPADAÑA;REAL, 10;40312;Segovia;Duruelo;DURUELO;;921545000;921545034;;;;;
Restaurante / Bar;2;CASA PASTOR;LA IGLESIA, 2;40500;Segovia;Riaza;RIAZA;;921550283;;;;;;
Restaurante / Bar;1;PETROJAMER;AVDA. PORTUGAL, 46;24750;León;Bañeza (La);BAÑEZA (LA);BAÑEZA (LA);987000000;;;;;;
Restaurante / Bar;1;EL CALECHO;PLAZA DE SAN MARTIN 9;24003;León;León;LEON;LEON;987254287;987212423;;;;;
Restaurante / Bar;2;VILLA DE SILOS;PLAZA MAYOR, Nº 10;9610;Burgos;Santo Domingo de Silos;SANTO DOMINGO DE SILOS;;947 390017;;;;;;
